index,input_text,given_label
22328,"The idiots at City Hall cant even clear the snow and now they want to change the world with their hair brained 'Greenest City in the World'.  

Good and common sense move on part of the Provincial Liberals.",0.8235294
14,"He did not call all Mexicans rapists.   He did say, and it has been proven that some of the illegal aliens are indeed rapists and murders.",0.55
25367,The stupidity and arrogance of U.S. foreign policy is indeed exceptional.,0.779661
9660,"Time to cut the credits and also cut the ""crap "".  Alaska is being taken to the cleaners while these out of state oil carpetbaggers line their pockets and pay themselves first. How can our representatives be so stupid unless some of them are getting paid off. This makes me sick.",0.7894737
27431,"As long as the twits keep tweeting self incrimination I think we are fine.  Your problem is that the administration is stupid, and you can't fix stupid.",0.82
2152,I smell a rat. This makes no sense. Of course they spy on each other. Of course the hack each other. But Putin is not a stupid man. So this makes no sense. It's a set up. I can't stand Trump but I'd be with him on this one in doubting it. But it would effectively tie Trump up with regard to Russia. The military Industrial complex would not want to end the cold war with Russia as it means arms and money for them.,0.5263158
3660,"""The official, who wasn’t authorized to speak publicly on intelligence matters and demanded anonymity"".

We the people, are getting tired of this ongoing ""anonymous"" propaganda. We're not that stupid.",0.57746476
23719,"''How the heck can Trump who many call a bigot, a racist, misogynist, etc. etc. get elected president?''
when a nation is top heavy with fake Christians and desperate and grossly ignorant people who are angry at everything suddenly become motivated by an overly-inflated TV carny with foul manners and insane promises, obviously ANYTHING CAN HAPPEN. toss in a rogue FBI Cir. with a yuugly inappropriate mouth, repeated lying to Congress being ignored, massive voter fraud continuing to be uncovered, an archaic Electoral College handing it to those it was originally designed to keep out, a trash media paving the free road for such a blowhard, and the only thing left puzzling is why this bunch are still brazenly operating their affairs against this country with anyone supporting their crap. YEP!",0.8375
21285,"that is nothing but stupidity loser,  and please you going to claim all the NDP supporters who are criticizing her are trump people? HA HA HA the laugh of the day, no better the stupid post of the day",0.9411765
10844,"The grainy photos they release to the public are not the ones They use to find these idiots. Those photos that you see are not for your assistance. They have clear pictures and use that to confuse not only you but the morons who are in the ""grainy"" picture.",0.852459
3873,And the cops thought it just fine not to warn the residents of Anchorage. Pathetic!,0.55
18232,"Thank you Bob.  But no 

I know the rules perfectly wekl, and although sometimes I deserve it, but is not always the case.

What is happening is that peer review is being used as a type of censorship.  Not from CC, but from the peers.  It is being used to occasionally dismiss viewpoints that are not the ones some want to read, and it is being used, as we all know, to remove comments from posters that are simply disliked by many here.  

When comments from some posters calling others names and casting aspersions on their character (""liar,"" ""ignorant,"" ""stupid,"" ""not worth the space you take up on earth"") and these are considered civil....there is a problem.

I know CC is aware of it.  That is why some comments are reposted.  I guess they're working on it.

Btw - I don't see anything ""below""????",0.8333333
32737,We will send wave after wave of American soldiers to storm the beaches of North Korea. We will kill until no North Korean remains standing. We will burn their cities and desecrate the graves of their ancestors. To war!,0.9490446
35934,Neither does the constant stream of crap that emenates from Schumer.,0.7878788
26501,They're a different set of fools from the ones who believed the ACA would lower healthcare costs.,1.0
22569,"IT SUCKS:  ""It is crap, a loser, broken, second rate.  Believed to have originated from street racing or traffic light racing in the USA. The slower cars are left ""sucking"" the exhaust fumes and smoked rubber of the leaders.""  This is from the Urban Dictionary.   Somewhat like ""eat my dust.""  Your etymology is,IMO, suspect.  I drive a Prius and, believe me, in those traffic light drag races, it really sucks.  Gary Crum",0.8356164
4614,"McIntyre did everything he was supposed too. Kizsla your so god damn stupid its amusing. What else should of Mac done? call the cops? This girl straight up told Mac she didn't want the police to get involved and that she didn't want it to effect Joes job. Yet here she is trying to sue the school. Why? Because she had to put her son through all this. Its her damn fault she was still in the relationship for three years of this. Its her damn fault she flew out to Colorado to meet Joe even though he had abused her 100's of times previously.  Its not like Joe just showed up to her in Michigan where she lived and then beat her. She came running to him. Do some legal research before you discredit the man that's solely responsible for making this team respectable. Mac did everything he was supposed to and the 100,000 dollar fine is totally reasonable for him doing the right thing.",0.527027
